data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8750233,466,MLI1695,1695,"09 October 2017",2017,1,"Violence against civilians",Attack,"Islamist Militia (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Koulikoro,Nara,Guire,Boudjiguire,14.8811,-6.8445,1,Menastream,"Local partner-New media","Militants executed an alleged informer in Boudjiguire, Cercle of Nara, Koulikoro Region",1,1641867733,MLI
8029349,466,MLI1693,1693,"08 October 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Segou,Tominian,Fangasso,Fangasso,13.5287,-4.4456,1,Issalan,"New media","One Water and Forest agent and one civilian killed in Fangasso",2,1622068184,MLI
8029372,466,MLI1687,1687,"04 October 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Anderamboukane,15.422,3.0224,1,Issalan,"New media","Iboghilitane fraction chief assassinated by armed men 20 km from Anderamboukane.",1,1622068184,MLI
8380196,466,MLI1688,1688,"04 October 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Presumed JNIM militants aboard 2 pickups attacked a MINUSMA position in Kidal attack repelled",0,1626129974,MLI
8029375,466,MLI1686,1686,"03 October 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2013-2020) Gendarmerie",,1,12,"Western Africa",Mali,Segou,Macina,Sana,Saye,13.8286,-4.9953,2,Menastream,"Local partner-New media","A vehicle of the gendarmerie destroyed by IED/mine explosion, 10km from Saye (Ke-Macina), 2 wounded. JNIM claimed the attack on October, 17th.",0,1622068184,MLI
8029378,466,MLI1685,1685,"03 October 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MSA: Movement for Azawad Salvation",,3,33,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,2,Menastream,"Local partner-New media","Renewed clashes between MSA fighters and unknown gunmen in the area of Takadami on the Niger border. MSA claims to have killed 15 assailants (not verified) amidst clashes in Tankademi, acknowledges 2 dead in own ranks.",17,1622068184,MLI
8029388,466,MLI1684,1684,"02 October 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MSA: Movement for Azawad Salvation",,3,33,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,1,Menastream,"Local partner-New media","Clashes reported between elements of the MSA and a 'group of bandits' in the area of Tamalate near the Niger border. No casualties and attackers repelled in Tamalate.",0,1622068184,MLI
8380209,466,MLI1683,1683,"01 October 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,28,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","MINUSMA vehicle reportedly struck an IED near Adar N'Tikilit, axis Menaka-Ansongo. JNIM claimed the attack on October, 17th.",0,1626129974,MLI
8380180,466,MLI1682,1682,"30 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,28,"Western Africa",Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,2,Menastream,"Local partner-New media","MINUSMA convoy targeted by IED detonation in the area of In-Fijaren, near In-Delimane, axis Ansongo-Menaka. JNIM claimed the attack on October, 17th.",0,1626129974,MLI
8029427,466,MLI1678,1678,"28 September 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,2,Sahelien,Regional,"A Comanav boat was ambushed on the Niger river by unknown assailants. 5 people were wounded and rescued in Kouakourou.",0,1622068184,MLI
8423829,466,MLI1679,1679,"28 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Gao,Ansongo,"Tin Hama","Tin Amar",15.7195,0.8104,1,Issalan,"New media","A FAMa motorcycle was hit by an IED: 2 men dead.",2,1629138392,MLI
8029430,466,MLI1677,1677,"27 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Mopti,Koro,Madougou,Gawa,14.4138,-2.965,2,Issalan,"New media","Malian army post in Imboraghane locality in Gawa area was attacked by armed men.",0,1622068184,MLI
8029442,466,MLI1671,1671,"25 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MSA: Movement for Azawad Salvation",,3,33,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,1,Sahelien,Regional,"A MSA checkpoint was attacked by unidentified men: 2 MSA men and 5 assailants killed, several prisoners captured.",7,1622068184,MLI
8029448,466,MLI1674,1674,"25 September 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Douentza,Mondoro,Godoware,14.8628,-1.7726,1,Menastream,"Local partner-New media","Marabout killed and an apprentice abducted by unknown gunmen in Godoware",1,1622068184,MLI
8380177,466,MLI1670,1670,"24 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,38,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,Menastream,"Local partner-New media","3 peacekeepers killed and 5 others severely wounded in IED/mine attack on axis Ansongo-Gao.",3,1626129974,MLI
8029455,466,MLI1669,1669,"23 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,1,Menastream,"Local partner-New media","In Menaka an IED/mine exploded in front of the Gendarmerie this morning without causing any victims",0,1622068184,MLI
8380231,466,MLI1668,1668,"23 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,38,"Western Africa",Mali,Kidal,Tessalit,Tessalit,Tabrichat,20.1994,1.1283,1,Menastream,"Local partner-New media","A MINUSMA convoy was subjected to complex attack (IED+ armed assault) in Tabrichat, axis Almoustarat-Tabankort.",0,1626129974,MLI
8029484,466,MLI1665,1665,"21 September 2017",2017,1,"Violence against civilians",Attack,"Military Forces of Mali (2013-2020)",,1,"Civilians (Mali)","Fulani Ethnic Group (Mali)",7,17,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,2,Menastream,"Local partner-New media","Finally, Malian army arrived in Kanio, to conduct patrols, but the usual downside a Peul neighborhood in the village subjected to searches, with multiple families stripped of their belongings and maltreated.",0,1622068184,MLI
9490477,466,MLI1663,1663,"21 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Mopti,Douentza,Mondoro,Boulkessi,14.7983,-1.3025,2,Menastream,"Local partner-New media","FAMa vehicle struck by IED in the area of Boulkessi near the Burkina Faso border, 2 Malian soldiers wounded.",0,1663626896,MLI
8029490,466,MLI1661,1661,"20 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,2,Menastream,"Local partner-New media","Malian army convoy ambushed along the axis Menaka-Ansongo, 15km from In-Delimane. Provisional toll: 4 Malian soldiers killed & 3 wounded, 2 FAMa vehicles destroyed; 3 vehicles managed to return to Menaka.",4,1622068184,MLI
8380224,466,MLI1660,1660,"20 September 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Complex attack: seemingly armed assault on MINUSMA positions and and rocket/mortar shooting to camp 'Kandi' in Kidal this morning. 1 peacekeeper lightly wounded and material damages. Civilian house also damaged/destroyed by mortar/rocket fire. Attack claimed by JNIM on 24/09.",0,1626129974,MLI
8380225,466,MLI1662,1662,"20 September 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,28,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Complex attack: seemingly armed assault on MINUSMA positions and and rocket/mortar shooting to camp 'Kandi' in Kidal this morning. 1 peacekeeper lightly wounded and material damages. Civilian house also damaged/destroyed by mortar/rocket fire. Attack claimed by JNIM on 24/09.",0,1626129974,MLI
8029496,466,MLI1659,1659,"19 September 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,1,Aghanibe,"New media","CSREF accountant was attacked by armed men and stripped of money, telephone and pc.",0,1622068185,MLI
9208892,466,MLI1658,1658,"17 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020) Operational Coordination Mechanism",,1,13,"Western Africa",Mali,Gao,Gao,Anchawadi,Imenas,16.3061,0.7175,1,Issalan,"New media","A MOC element was shot down by armed men, possibly as reprisal of Gawa events of 14/09/2017.",1,1652228927,MLI
8029514,466,MLI1656,1656,"16 September 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Police Forces of Mali (2013-2020) Gendarmerie",7,37,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,1,Kibaru,National,"2 armed man killed an off duty policeman in the mosquee for the morning prayer.",1,1622068185,MLI
8029515,466,MLI1657,1657,"16 September 2017",2017,1,"Violence against civilians",Attack,"Islamist Militia (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,2,Menastream,"Local partner-New media","The siege on Kanio, is still in place: an elderly Malinke was shot dead on his property by Islamist militants.",1,1622068185,MLI
8029527,466,MLI1653,1653,"14 September 2017",2017,2,"Violence against civilians",Attack,"Islamist Militia (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,2,Menastream,"Local partner-New media","The siege on Kanio conintues: two civilians killed during the week.",2,1622068185,MLI
8029529,466,MLI1651,1651,"14 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,1,Issalan,"New media","A National Guard pick-up was seized after an exchange of fire: 3 guards dead and several civilians wounded. Malian army in pursuit till 5 km from the city.",3,1622068185,MLI
8029533,466,MLI1652,1652,"14 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Platform of June 14th 2014 movements",,3,33,"Western Africa",Mali,Gao,Ansongo,Ouattagouna,"Ti Samet",15.1728,1.0229,1,Issalan,"New media","2 Platform pick-ups were attacked: 2 dead and 4 men kidnapped on the Platform side.",2,1622068185,MLI
6072326,466,MLI1649,1649,"13 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Unidentified Armed Group (Mali)",,3,33,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Issalan,"New media","An explosion followed by an exchange of fire was reported by Kidal inhabitants.",0,1571164564,MLI
8029534,466,MLI1650,1650,"13 September 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-2020)",,1,12,"Western Africa",Mali,Mopti,Djenne,Kewa,Kouakourou,14.2223,-4.4959,1,Menastream,"Local partner-New media","Clashes between JNIM's Katiba Macina and a National Guard patrol was signalled this evening in Kouakourou, Mopti Region. The patrol was ambushed in a forest 5km from Kouakourou without suffering any casualties.",0,1622068185,MLI
8029539,466,MLI1648,1648,"12 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,"Western Africa",Mali,Mopti,Koro,Madougou,Gawa,14.4138,-2.965,1,Issalan,"New media","A National Guard vehicle was seized after an exchange of fire. One civilian wounded.",0,1622068185,MLI
7190904,466,MLI1647,1647,"11 September 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Menastream,"Local partner-New media","Gao's 8th district, airport and the FAMa camp subjected to mortar fire this morning, 2 Malian soldiers lightly wounded",0,1599527445,MLI
6074239,466,MLI1645,1645,"10 September 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,"L'Enfant Touareg","New media","2 men shot to death a person in Kidal city centre.",1,1571164567,MLI
8380235,466,MLI1644,1644,"09 September 2017",2017,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)","Military Forces of France (2017-)",8,38,"Western Africa",Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Menastream,"Local partner-New media","The joint Barkhane/MINUSMA Amachach base in Tessalit subjected to rocket/mortar fire this morning",0,1626129974,MLI
6072327,466,MLI1642,1642,"08 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Issalan,"New media","The explosion of a vehicle on a IED in the Etambar valley was reported by Kidal inhabitants.",0,1571164564,MLI
8029549,466,MLI1643,1643,"08 September 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Islamist Militia (Mali)",,3,38,"Western Africa",Mali,Mopti,Douentza,Mondoro,Mondoro,14.6762,-1.9513,1,Menastream,"Local partner-New media","2 'jihadists' killed by Barkhane (Tigre helos & mountain commandos/paratroopers) on Sept 8, in N'daki near the BurkinaFaso border. 2 pick-ups, 3 motorbikes, 3 AK-47s, ammunition, IED-manufacturing materiel seized.",2,1622068185,MLI
8029562,466,MLI1641,1641,"06 September 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,1,Menastream,"Local partner-New media","Attempt to seize a FAMa supply vehicle 'foiled' at Menaka market, one soldier killed one wounded.",1,1622068185,MLI
8380208,466,MLI1640,1640,"05 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,38,"Western Africa",Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.4695,0.856,2,Menastream,"Local partner-New media","MINUSMA vehicle struck by IED 15km from Aguelhok this afternoon, 2 peacekeepers dead and 2 severely wounded reported.",2,1626129974,MLI
8029573,466,MLI1638,1638,"04 September 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Health Workers (Mali); Aid Workers (Mali)",7,37,"Western Africa",Mali,Gao,Ansongo,Bourra,Tassiga,15.4729,0.6941,2,Issalan,"New media","NGO ambulance was attacked at 25 km S of Afoud on the Tassiga axis. One wounded.",0,1622068185,MLI
9169964,466,MLI1636,1636,"02 September 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,38,"Western Africa",Mali,Gao,Bourem,Tarkint,Tabankort,17.9808,-0.1022,1,Menastream,"Local partner-New media","2 vehicles part of MINUSMA logistics convoy struck by dual-IED, 5km north of Tabankort",0,1651165019,MLI
8380210,466,MLI1635,1635,"31 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,38,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,1,Menastream,"Local partner-New media","MINUSMA vehicle targeted by gunfire this evening in Gossi, 2 dead reported",2,1626129974,MLI
7190833,466,MLI1634,1634,"30 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream,"Local partner-New media","Exchange of gunfire between unknown gunmen on motorbikes and Malian soldiers in Abaradjou neighbourhood, Timbuktu, the assailants took off",0,1599527445,MLI
8029606,466,MLI1633,1633,"27 August 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)","Fulani Ethnic Militia (Mali)",3,"Civilians (Mali)","Tuareg Ethnic Group (Mali)",7,37,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,1,Kibaru,National,"The bodies of two Dawsahaq kidnapped on August, 25 were found in Tamalat. This execution is probably linked to Fulani-Tuareg tensions.",2,1622068185,MLI
7190796,466,MLI1632,1632,"25 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Menastream,"Local partner-New media","FAMa checkpoint on the outskirts of Timbuktu on road towards Araouane attacked last night around 21h, 1 dead & at least 1 wounded",1,1599527444,MLI
8029618,466,MLI1631,1631,"25 August 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"JNIM: Group for Support of Islam and Muslims",,2,28,"Western Africa",Mali,Kidal,Kidal,Essouk,Tabankort,18.9003,0.9953,1,Kibaru,National,"Barkhane forces destroyed two vehicles carrying several JNIM terrorists; others have been captured. MAA rejected allegations of any involvement on the JNIM side.",4,1622068185,MLI
8029621,466,MLI1629,1629,"24 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Niger (2011-2021)",,8,38,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Unconfirmed reports on clashes between the Nigerien army and unknown gunmen 25km south of Infoukaretane",0,1622068185,MLI
8029622,466,MLI1630,1630,"24 August 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Mopti,Bankass,Bankass,Bankass,14.0775,-3.5159,1,Menastream,"Local partner-New media","Sahel Eco (NGO) coordinator found dead after being strangled by unknown assailants at hotel room in Bankass, Mopti, computer stolen",1,1622068185,MLI
8029627,466,MLI1628,1628,"24 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Ouo,14.1013,-3.7846,1,Menastream,"Local partner-New media","Gendarmerie post in Ouo, Cercle of Bandiagara, Mopti Region attacked by unknown gunmen on motorbikes around 18h, 1 gendarme killed",1,1622068185,MLI
6748471,466,MLI1627,1627,"22 August 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (International)","Aid Workers (International); UNHCR: United Nations Refugee Agency",7,37,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Menastream,"Local partner-New media","Unknown gunmen wounded 2 UNHCR staff members in failed attempt to seize their vehicle between Kabara & Timbuktu",0,1579637360,MLI
8029637,466,MLI1625,1625,"22 August 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Gao,Gabero,"Haoussa Foulan",15.9858,0.1395,1,Menastream,"Local partner-New media","A minibus was hurt by a IED detonation.",0,1622068185,MLI
8029641,466,MLI1624,1624,"22 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,"Western Africa",Mali,Tombouctou,Goundam,Tonka,Tonka,16.1289,-3.7478,1,Menastream,"Local partner-New media","Gendarmerie post in Tonka (Goundam) attacked by gunmen on motorbike/s around 2h this morning, telecomms sabotaged, casualties unknown",0,1622068185,MLI
8029646,466,MLI1623,1623,"20 August 2017",2017,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Pastoralists (Mali)",7,27,"Western Africa",Mali,Mopti,Douentza,Hombori,"Seno Guedel",14.9587,-1.8987,1,Menastream,"Local partner-New media","Herdsman named as Bokary Chory reportedly beheaded in public by jihadists today in Seno Edal south of Boni. Accused of having helped a wounded Malian soldier who escaped the ambush in Bebi, late August last year.",1,1622068185,MLI
8380123,466,MLI1622,1622,"20 August 2017",2017,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,38,"Western Africa",Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.4695,0.856,2,Issalan,"New media","9 peacekeepers wounded incl. 4 severely by IED detonation in Taghlit, axis Aguelhok-Tessalit, Kidal Region",0,1626129974,MLI
8029657,466,MLI1621,1621,"19 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Mopti,Bankass,Ouonkoro,Ouenkoro,13.3821,-3.8308,1,Menastream,"Local partner-New media","Attack by 4 gunmen aboard motorcycles of the customs post in Ouonkoro, Cercle of Bankass. No casualties.",0,1622068185,MLI
8029666,466,MLI1618,1618,"17 August 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Tombouctou,Niafunke,Fittouga,Arkodia,15.774,-3.6209,1,"Studio Tamani",National,"3 armed men raided Arkodia village killing a man; they asked the community to enforce charia law before leaving the village.",1,1622068185,MLI
9208895,466,MLI1619,1619,"17 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,33,"Western Africa",Mali,Gao,Gao,Anchawadi,Tamkoutat,16.4032,0.9921,2,"Issalan; Kibaru; Menastream","Local partner-New media","GATIA elements were attacked while reaching the Tamkoutat market. 8 dead and 3 vehicles burned.",8,1652228927,MLI
6747519,466,MLI1617,1617,"16 August 2017",2017,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,"L'Enfant Touareg; Menastream","Local partner-New media","4 people raided a house: 1 civilian died of his wounds.",1,1579637357,MLI
8029693,466,MLI1614,1614,"14 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,"Western Africa",Mali,Tombouctou,Niafunke,Lere,Diabata,15.6022,-5.1267,2,Menastream,"Local partner-New media","A Malian army convoy was attacked a few km from Diabata: 6-8 killed, 4 wounded, 3 vehicles seized.",6,1622068185,MLI
8380203,466,MLI1615,1615,"14 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)","Military Forces of Mali (2013-2020)",8,38,"Western Africa",Mali,Mopti,Douentza,Douentza,Douentza,14.9951,-2.9517,1,Menastream,"Local partner-New media","MINUSMA camp in Douentza subjected to an attack early this morning. 4 dead (2 assailants, a Malian soldier and a Blue Helmet) and several wounded.",4,1626129974,MLI
8380230,466,MLI1616,1616,"14 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)","Police Forces of Mali (2013-2020) Gendarmerie; Private Security Forces (Mali)",8,38,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream,"Local partner-New media","MINUSMA HQ was attacked by unidentified armed men: 5 securicom guards, 1 gendarme, 1 civilian contractor & 6 assailants killed, 1 guard & 6 peacekeepers wounded (2 severely).",13,1626129974,MLI
9169984,466,MLI1613,1613,"13 August 2017",2017,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Platform of June 14th 2014 movements",,3,38,"Western Africa",Mali,Gao,Bourem,Tarkint,Tabankort,17.9808,-0.1022,1,"Nord Mali",National,"Platform spokesperson claimed Barkhane soldiers proceeded to disarm Platform's men in Tabankort: combined air and ground strikes were launched after Platform's men opposed French attempts.",0,1651165019,MLI
8029715,466,MLI1611,1611,"09 August 2017",2017,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims","Ansar Dine",2,"Police Forces of Mali (2013-2020)",,1,12,"Western Africa",Mali,Mopti,Djenne,Djenne,Djenne,13.9045,-4.5599,1,Kibaru,National,"Suspected Ansar Dine militants attacked members of the National Guard in Djenne (Mopti). The security forces repelled the assailants but one of them was injured.",0,1622068185,MLI
7212725,466,MLI1610,1610,"07 August 2017",2017,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"MNLA: National Movement for the Liberation of Azawad",,2,23,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","The chief of the MNLA's counter-terrorism unit was attacked by unknown assailants in Kidal. His guards retaliated. 1 killed, 2 wounded and 1 assailant arrested.",1,1600121126,MLI
