id,relid,year,active_year,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
415502,MLI-2021-2-15162-16,2021,TRUE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""Studio Tamani,2021-09-10,MACINA: two dead and five wounded, this is the result of a clash between hunters and suspected jihadists""",Studio Tamani,10/09/2021,"MACINA: two dead and five wounded, this is the result of a clash between hunters and suspected jihadists","local authorities, chief doctor of the locality",1,Sieny village,Sieni 5 km from Niaro in the commune of Kologon,Segou region,Macina cercle,13.94,-5.75,POINT (-5.75 13.94),149389,Mali,432,Africa,1,1,09/09/2021 00:00,09/09/2021 00:00,2,0,0,0,2,2,2
416980,MLI-2021-2-15162-20,2021,TRUE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,2,"""@kaartanke,2021-10-01,4 to be more precise"";""Menastream,2021-10-01,#Mali""",@kaartanke;Menastream,2021-10-01;2021-10-01,4 to be more precise;#Mali,,2,Souman-Bambara village,between Marebougou and Siman-Bambara,Mopti region,Djenné cercle,14.04,-4.467,POINT (-4.467 14.04),150112,Mali,432,Africa,1,1,09/23/2021 00:00:00,09/23/2021 00:00:00,4,0,0,0,4,5,4
401361,MLI-2021-1-15108-65,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Ministère des Armées,2021-06-04,Update on operations from May 28 to June 3""",Ministère des Armées,04/06/2021,Update on operations from May 28 to June 3,Ministère des Armées,2,Godowaré village,around the localities of Godoware and Baguel,Mopti region,Douentza cercle,14.86279,-1.77261,POINT (-1.77261 14.86279),150837,Mali,432,Africa,1,1,05/24/2021 00:00:00,05/24/2021 00:00:00,0,0,0,0,0,1,0
416988,MLI-2021-2-15162-21,2021,TRUE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""@MENASTREAM,2021-10-05,#Mali""",@MENASTREAM,05/10/2021,#Mali,,2,Souman-Bambara village,"between Marebougou and Siman-Bambara (Djenné), #Mopti",Mopti region,Djenné cercle,14.04,-4.467,POINT (-4.467 14.04),150112,Mali,432,Africa,1,1,10/04/2021 00:00,10/04/2021 00:00,2,0,0,0,2,2,2
416989,MLI-2021-1-15108-100,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,7,"""@MENASTREAM,2021-10-07,#Mali"";""@MENASTREAM,2021-10-07,#Mali"";""Burkina 24,2021-10-07,Mali: 16 soldiers killed in an ambush"";""@abdoulayekassa1,2021-10-07,Le bilan de l'armée..."";""RFI,2021-10-07,Mali: sixteen soldiers killed in an ambush near Bandiagara"";""Reuters News,2021-10-06,Islamist militants kill at least nine Malian soldiers"";""Xinhua News Agency,2021-10-08,Death toll from terrorist attack on Mali army increases to 16""",@MENASTREAM;@MENASTREAM;Burkina 24;@abdoulayekassa1;RFI;Reuters News;Xinhua News Agency,2021-10-07;2021-10-07;2021-10-07;2021-10-07;2021-10-07;2021-10-06;2021-10-08,#Mali;#Mali;Mali: 16 soldiers killed in an ambush;Le bilan de l'armée...;Mali: sixteen soldiers killed in an ambush near Bandiagara;Islamist militants kill at least nine Malian soldiers;Death toll from terrorist attack on Mali army increases to 16,FAMA; local medical and security sources,1,Bodio village,"between Bandiagara and Bankass

Bodio, on the RN15 between Koro and Bandiagara",Mopti region,Bandiagara cercle,14.2482,-3.68829,POINT (-3.68829 14.2482),150113,Mali,432,Africa,1,1,10/06/2021 00:00,10/06/2021 00:00,16,15,0,0,31,31,31
416991,MLI-2021-1-15108-101,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""Le Figrao,2021-10-08,Sahel: France announces the death of an ""important"" jihadist cadre"";""Ministère des Armés,2021-10-15, Update on operations from Friday 8 to Thursday 14 October 2021""",Le Figrao;Ministère des Armés,2021-10-08;2021-10-15,"Sahel: France announces the death of an ""important"" jihadist cadre; Update on operations from Friday 8 to Thursday 14 October 2021",Barkahne,2,Ouami village,"Hombori region

Ouami region",Mopti region,Douentza cercle,15.23331,-1.5662,POINT (-1.5662 15.23331),151557,Mali,432,Africa,1,1,10/07/2021 00:00,10/07/2021 00:00,0,1,0,0,1,1,1
413366,MLI-2021-2-15162-14,2021,TRUE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""@MENASTREAM,2021-08-21,#Mali""",@MENASTREAM,21/08/2021,#Mali,,3,Djenné cercle,"between Saré-Maré and Simaye (Djenné), #Mopti",Mopti region,Djenné cercle,13.958393,-4.618199,POINT (-4.618199 13.958393),149391,Mali,432,Africa,1,1,08/20/2021 00:00:00,08/20/2021 00:00:00,1,0,0,0,1,1,1
413370,MLI-2021-1-15259-28,2021,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,5,"""@Idarfa,2021-08-23,I learned"";""@MENASTREAM,2021-08-23,Mali "";""@MENASTREAM,2021-08-26,Mali: "";""BBC Monitoring Africa,2021-08-25,Malian media report alleged killing of key Sahel jihadist"";""Ministère des Armées,2021-08-26,Update on operations from August 20 to 26""",@Idarfa;@MENASTREAM;@MENASTREAM;BBC Monitoring Africa;Ministère des Armées,2021-08-23;2021-08-23;2021-08-26;2021-08-25;2021-08-26,I learned;Mali ;Mali: ;Malian media report alleged killing of key Sahel jihadist;Update on operations from August 20 to 26,"ministère des armées; the secretary-general of the Gatia [Imghad Tuareg Self-Defence Group and Allies], who cited 'credible sources'",5,Ouatagouna commune,"between Menaka and Niger

Tin-Atassene area south-east of Tessit near the border with Niger

west of the city of Ouatagouna

",Gao region,Ansongo cercle,15.250554,0.968811,POINT (0.968811 15.250554),151562,Mali,432,Africa,1,2,08/22/2021 00:00:00,08/23/2021 00:00:00,0,0,0,0,0,1,0
413372,AFG-2021-2-16207-19,2021,TRUE,14864,IS - JNIM,16207,16207,IS - JNIM,234,234,IS,6716,6716,JNIM,1,"""@MENASTREAM,2021-09-01,#Mali""",@MENASTREAM,01/09/2021,#Mali,,1,Sévaré town,"Sevaré, #Mopti",Mopti region,Mopti cercle,14.52742,-4.09344,POINT (-4.09344 14.52742),150832,Mali,432,Africa,1,1,08/31/2021 00:00:00,08/31/2021 00:00:00,2,0,0,0,2,2,2
417025,MLI-2021-3-921-6,2021,TRUE,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,2,"""RFI,2021-10-12,Malian army accused of abuses in Sofara"";""Crisis Watch,2021-11-01,Mali OCTOBER 2021""",RFI;Crisis Watch,2021-10-12;2021-11-01,Malian army accused of abuses in Sofara;Mali OCTOBER 2021,local sources,2,Sofara village,Sofara area,Mopti region,Djenné cercle,14.01667,-4.23333,POINT (-4.23333 14.01667),150112,Mali,432,Africa,2,2,10/02/2021 00:00,10/05/2021 00:00,0,0,3,0,3,34,0
405684,AFG-2021-2-16207-13,2021,TRUE,14864,IS - JNIM,16207,16207,IS - JNIM,234,234,IS,6716,6716,JNIM,1,"""BBC Monitoring Africa,2021-06-25,Islamic State claims attacks on al-Qaeda in Sahel""",BBC Monitoring Africa,25/06/2021,Islamic State claims attacks on al-Qaeda in Sahel,IS,2,N'Daki villlage,Ndaki area in eastern Mali.,Tombouctou region,Gourma-Rharous cercle,15.3761,-0.9017,POINT (-0.9017 15.3761),151559,Mali,432,Africa,1,1,05/13/2021 00:00:00,05/13/2021 00:00:00,0,0,0,0,0,3,0
405689,AFG-2021-2-16207-14,2021,TRUE,14864,IS - JNIM,16207,16207,IS - JNIM,234,234,IS,6716,6716,JNIM,1,"""BBC Monitoring Africa,2021-06-25,Islamic State claims attacks on al-Qaeda in Sahel""",BBC Monitoring Africa,25/06/2021,Islamic State claims attacks on al-Qaeda in Sahel,IS,2,I-n-Tillit village,N'Tillit area in Mali's Gao Region.,Gao region,Gao cercle,15.546111,-0.460556,POINT (-0.460556 15.546111),152280,Mali,432,Africa,1,1,05/22/2021 00:00:00,05/22/2021 00:00:00,0,0,0,0,0,2,0
418727,MLI-2021-2-15162-25,2021,TRUE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""AA,2021-10-24,Mali: 18 dead in attacks in the north and center of the country""",AA,24/10/2021,Mali: 18 dead in attacks in the north and center of the country,mayor of the municipality of Dourou,1,Dourou village,"Dourou village, Dourou region, Bandiagara",Mopti region,Bandiagara cercle,14.3027,-3.42859,POINT (-3.42859 14.3027),150114,Mali,432,Africa,1,1,10/23/2021 00:00:00,10/23/2021 00:00:00,2,0,0,0,2,2,2
413364,MLI-2021-2-15162-13,2021,TRUE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,5,"""@ocisse691,2021-08-19,#Mali--#Mopti"";""@ocisse691,2021-08-15,#Mali"";""@ocisse691,2021-08-17,#Mali"";""L'Independant,2021-08-12,Des civils pris en otage dans des combats meurtriers entre chasseurs donzos et terroristes à marebougou"";""@BeverlyOchieng,2021-08-17,Possible reprisal violence""",@ocisse691;@ocisse691;@ocisse691;L'Independant;@BeverlyOchieng,2021-08-19;2021-08-15;2021-08-17;2021-08-12;2021-08-17,#Mali--#Mopti;#Mali;#Mali;Des civils pris en otage dans des combats meurtriers entre chasseurs donzos et terroristes à marebougou;Possible reprisal violence,,2,Marebougou village,"Marébougou (near)

between the localities of #Marébougou and #Dankoussa",Mopti region,Djenné cercle,14.08,-4.43,POINT (-4.43 14.08),150112,Mali,432,Africa,1,1,08/16/2021 00:00:00,08/16/2021 00:00:00,17,0,0,0,17,17,17
413365,MLI-2021-1-15108-80,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,5,"""@sahelien_com,2021-08-19,#Mali"";""@MENASTREAM,2021-08-19,#Mali"";""@rmaghrebi,2021-08-19,#Mali"";""@MENASTREAM,2021-08-21,#Mali"";""Agence France Presse,2021-08-21,Mali: des officiers ""retenus"" plusieurs heures par leurs troupes après une embuscade meurtrière""",@sahelien_com;@MENASTREAM;@rmaghrebi;@MENASTREAM;Agence France Presse,2021-08-19;2021-08-19;2021-08-19;2021-08-21;2021-08-21,"#Mali;#Mali;#Mali;#Mali;Mali: des officiers ""retenus"" plusieurs heures par leurs troupes après une embuscade meurtrière",army,2,Nokara village,"in the center of the country

#Boni (near)

near Nokara",Mopti region,Douentza cercle,15.17629,-2.39588,POINT (-2.39588 15.17629),151556,Mali,432,Africa,1,1,08/19/2021 00:00:00,08/19/2021 00:00:00,17,0,0,0,17,17,17
401205,MLI-2021-1-15108-61,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""Reuters News,2021-05-20,Explosive device kills 16 in northern Mali"";""Agence France Presse,2021-05-20,Mine kills 16 civilians in northern Mali"";""MINUSMA,2021-08-31,DIVISION DES DROITS DE L’HOMME ET DE LA PROTECTION""",Reuters News;Agence France Presse;MINUSMA,2021-05-20;2021-05-20;2021-08-31,Explosive device kills 16 in northern Mali;Mine kills 16 civilians in northern Mali;DIVISION DES DROITS DE L’HOMME ET DE LA PROTECTION,army spokesman; hospital sources; MINUSMA,2,Gao town,"Gao town (near)

Tidjalalen commune",Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,05/19/2021 00:00:00,05/19/2021 00:00:00,0,0,18,0,18,18,18
426784,MLI-2021-2-15162-28,2021,TRUE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""Guerre Moderne,2021-09-02,This is how the dirty war in the Sahel unfolds""",Guerre Moderne,02/09/2021,This is how the dirty war in the Sahel unfolds,,3,Niono cercle,"Dlonguèbougou, Segou region. Circle of Niono",Segou region,Niono cercle,14.2526,-5.993,POINT (-5.993 14.2526),150109,Mali,432,Africa,1,1,08/20/2021 00:00:00,08/20/2021 00:00:00,3,0,0,0,3,3,3
425400,MLI-2021-1-15108-120,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@FAMa_DIRPA,2022-01-05,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.""",@FAMa_DIRPA,05/01/2022,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.,FAMa,1,Nia Moussa village,"around Nia Moussa, circle of Sofara",Mopti region,Djenné cercle,14.02681,-4.11204,POINT (-4.11204 14.02681),150112,Mali,432,Africa,1,1,10/15/2021 00:00:00,10/15/2021 00:00:00,0,0,2,0,2,2,2
425401,MLI-2021-1-15108-121,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@FAMa_DIRPA,2022-01-05,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.""",@FAMa_DIRPA,05/01/2022,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.,FAMa,5,Sofara commune,"Donkoy sector, Sofara circle",Mopti region,Djenné cercle,13.956283,-4.200079,POINT (-4.200079 13.956283),149392,Mali,432,Africa,1,1,11/02/2021 00:00,11/02/2021 00:00,3,0,0,0,3,4,3
425468,MLI-2021-1-15108-122,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@FAMa_DIRPA,2022-01-05,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.""",@FAMa_DIRPA,05/01/2022,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.,FAMa,3,Bandiagara cercle,Banidagara region,Mopti region,Bandiagara cercle,14.500037,-3.629037,POINT (-3.629037 14.500037),150833,Mali,432,Africa,1,1,12/12/2021 00:00,12/12/2021 00:00,2,0,0,0,2,3,2
425344,MLI-2021-1-15108-114,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@MENASTREAM,2021-12-28,#Mali"";""FAMA,2021-12-27,URGENT""",@MENASTREAM;FAMA,2021-12-28;2021-12-27,#Mali;URGENT,"JNIM, FAMa",2,Diabaly town,Alatona-Diabaly road,Segou region,Niono cercle,14.6937,-6.0197,POINT (-6.0197 14.6937),150828,Mali,432,Africa,1,1,12/27/2021 00:00:00,12/27/2021 00:00:00,1,0,0,0,1,1,1
413815,MLI-2021-1-15259-30,2021,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,5,"""Ministère des Armées,2021-08-26,Update on operations from August 20 to 26"";""Reuters,2021-09-16,France says it killed the leader of the Islamic State in the Sahel group"";""Liberation,2021-09-16,Death of the emir of Daesh Al-Sahraoui: Barkhane hits the jihad in the head"";""Afrique sur 7,2021-09-16,Sahel: The film of the death of Adnan Walid al-Sahraoui, head of Daesh"";""Ministère des Armées,2021-09-17,Update on operations from Friday September 10 to Thursday September 16""",Ministère des Armées;Reuters;Liberation;Afrique sur 7;Ministère des Armées,2021-08-26;2021-09-16;2021-09-16;2021-09-16;2021-09-17,"Update on operations from August 20 to 26;France says it killed the leader of the Islamic State in the Sahel group;Death of the emir of Daesh Al-Sahraoui: Barkhane hits the jihad in the head;Sahel: The film of the death of Adnan Walid al-Sahraoui, head of Daesh;Update on operations from Friday September 10 to Thursday September 16","Ministère des Armées; Florence Parly, Thierry Burkhard, chief of staff of the French army, and Bernard Emié, director of the General Directorate of External Security (DGSE)",5,Dangarous forest,"south of In Delimane, in the Dangarous valley

Dangarous forest",Ménaka region,Ménaka cercle,15.64614,1.567984,POINT (1.567984 15.64614),152284,Mali,432,Africa,1,1,08/17/2021 00:00:00,08/17/2021 00:00:00,0,2,0,0,2,2,2
413826,MLI-2021-1-15259-31,2021,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,1,"""Ministère des Armées,2021-09-02,Update on operations from Friday August 27 to Thursday September 2""",Ministère des Armées,02/09/2021,Update on operations from Friday August 27 to Thursday September 2,Minisère des Armées,5,the Gourma,eastern Gourma,,,15.780553,-1.599757,POINT (-1.599757 15.780553),152277,Mali,432,Africa,2,2,08/23/2021 00:00:00,08/27/2021 00:00:00,0,0,0,0,0,1,0
413838,MLI-2021-3-15161-0.1,2021,FALSE,13987,Dozos (Mali) - Civilians,6769,15161,Dozos (Mali) - Civilians,6769,6769,Dozos (Mali),9999,1,Civilians,1,"""MINUSMA,2021-08-31,Note sur les tendances des violations et atteintes aux droits de l’homme et au droit international humanitaire au Mali """,MINUSMA,31/08/2021,Note sur les tendances des violations et atteintes aux droits de l’homme et au droit international humanitaire au Mali,MINUSMA,1,Doura village,Doura and Dougabougou (Ségou circle),Segou region,Ségou cercle,13.9282,-6.2083,POINT (-6.2083 13.9282),149388,Mali,432,Africa,1,1,05/27/2021 00:00:00,05/27/2021 00:00:00,0,0,8,0,8,8,8
413839,MLI-2021-3-15161-0.2,2021,FALSE,13987,Dozos (Mali) - Civilians,6769,15161,Dozos (Mali) - Civilians,6769,6769,Dozos (Mali),9999,1,Civilians,1,"""MINUSMA,2021-08-31,Note sur les tendances des violations et atteintes aux droits de l’homme et au droit international humanitaire au Mali """,MINUSMA,31/08/2021,Note sur les tendances des violations et atteintes aux droits de l’homme et au droit international humanitaire au Mali,MINUSMA,1,Dougabougou village,Doura and Dougabougou (Ségou circle),Segou region,Ségou cercle,13.82049,-6.12057,POINT (-6.12057 13.82049),149388,Mali,432,Africa,1,1,05/27/2021 00:00:00,05/27/2021 00:00:00,0,0,8,0,8,8,8
414269,AFG-2021-2-16207-20,2021,TRUE,14864,IS - JNIM,16207,16207,IS - JNIM,234,234,IS,6716,6716,JNIM,1,"""S/2021/519,2021-06-01,Situation in Mali Report of the Secretary-General""",S/2021/519,01/06/2021,Situation in Mali Report of the Secretary-General,UNSG,3,Ansongo cercle,"Tagagan village, Ansongo Cercle, Gao Region",Gao region,Ansongo cercle,15.736902,0.780081,POINT (0.780081 15.736902),152282,Mali,432,Africa,1,1,03/25/2021 00:00:00,03/25/2021 00:00:00,7,2,0,0,9,9,9
415267,MLI-2021-1-15259-34,2021,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,5,"""Afrique sur 7,2021-09-16,Sahel: The film of the death of Adnan Walid al-Sahraoui, head of Daesh"";""Ministère des Armées,2021-09-17,Update on operations from Friday September 10 to Thursday September 16"";""Ministère des Armées,2021-08-26,Update on operations from August 20 to 26"";""Reuters,2021-09-16,France says it killed the leader of the Islamic State in the Sahel group"";""Liberation,2021-09-16,Death of the emir of Daesh Al-Sahraoui: Barkhane hits the jihad in the head""",Afrique sur 7;Ministère des Armées;Ministère des Armées;Reuters;Liberation,2021-09-16;2021-09-17;2021-08-26;2021-09-16;2021-09-16,"Sahel: The film of the death of Adnan Walid al-Sahraoui, head of Daesh;Update on operations from Friday September 10 to Thursday September 16;Update on operations from August 20 to 26;France says it killed the leader of the Islamic State in the Sahel group;Death of the emir of Daesh Al-Sahraoui: Barkhane hits the jihad in the head","Florence Parly, Thierry Burkhard, chief of staff of the French army, and Bernard Emié, director of the General Directorate of External Security (DGSE)",5,Dangarous forest,Dangarous forest,Ménaka region,Ménaka cercle,15.64614,1.567984,POINT (1.567984 15.64614),152284,Mali,432,Africa,2,2,08/17/2021 00:00:00,08/22/2021 00:00:00,0,8,0,0,8,8,8
425350,MLI-2021-1-15108-116,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@MENASTREAM,2021-12-31,#Mali""",@MENASTREAM,31/12/2021,#Mali,,1,Dandéresso village,Dandérésso (31 km northeast of #Sikasso ) on the border line with #Burkina,Sikasso region,Sikasso cercle,11.48647,-5.48157,POINT (-5.48157 11.48647),145790,Mali,432,Africa,1,2,12/30/2021 00:00:00,12/31/2021 00:00:00,1,0,0,0,1,1,1
425360,MLI-2021-1-15108-117,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""FAMA,2021-12-31,COMMUNIQUE DE L'ETAT MAJOR GENERAL DES ARMEES"";""@FAMa_DIRPA,2021-12-30,Dans la nuit du 28 au 29 décembre 2021"";""@FAMa_DIRPA,2021-12-30,Le  bilan""",FAMA;@FAMa_DIRPA;@FAMa_DIRPA,2021-12-31;2021-12-30;2021-12-30,COMMUNIQUE DE L'ETAT MAJOR GENERAL DES ARMEES;Dans la nuit du 28 au 29 décembre 2021;Le  bilan,FAMa,5,Baye commune,"forest of Souhé, commune of Saye",Mopti region,Bankass cercle,13.497766,-3.349327,POINT (-3.349327 13.497766),148674,Mali,432,Africa,1,2,12/28/2021 00:00:00,12/29/2021 00:00:00,0,27,0,0,27,27,27
425363,MLI-2021-1-15108-118,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,6,"""FAMA,2021-12-31,COMMUNIQUE DE L'ETAT MAJOR GENERAL DES ARMEES"";""VOA News,2021-12-30,Four Soldiers Killed in Mali Attack"";""@MENASTREAM,2022-01-01,#Mali"";""@MENASTREAM,2022-01-01,#Mali"";""Agence France Presse,2021-12-31,Mali says attack left eight soldiers dead, in new toll"";""BBC Monitoring Africa,2022-01-02,Mali forces kill two wanted militant leaders""",FAMA;VOA News;@MENASTREAM;@MENASTREAM;Agence France Presse;BBC Monitoring Africa,2021-12-31;2021-12-30;2022-01-01;2022-01-01;2021-12-31;2022-01-02,"COMMUNIQUE DE L'ETAT MAJOR GENERAL DES ARMEES;Four Soldiers Killed in Mali Attack;#Mali;#Mali;Mali says attack left eight soldiers dead, in new toll;Mali forces kill two wanted militant leaders",FAMa; JNIM,2,Guire village,around Guire in the Nara region,Koulikoro region,Nara cercle,14.6432,-6.6909,POINT (-6.6909 14.6432),150827,Mali,432,Africa,1,1,12/29/2021 00:00:00,12/29/2021 00:00:00,15,38,0,0,53,53,18
425364,MLI-2021-1-15108-119,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2021-12-31,COMMUNIQUE DE L'ETAT MAJOR GENERAL DES ARMEES""",FAMA,31/12/2021,COMMUNIQUE DE L'ETAT MAJOR GENERAL DES ARMEES,FAMa,5,Diabaly commune,"area of ​​Diabalu around Alatona, Songo and Barikoro",Segou region,Niono cercle,14.746733,-5.831551,POINT (-5.831551 14.746733),150829,Mali,432,Africa,1,1,12/30/2021 00:00:00,12/30/2021 00:00:00,0,2,0,0,2,2,2
425395,MLI-2021-2-15914-10,2021,TRUE,14622,Dan na Ambassagou - JNIM,15914,15914,Dan na Ambassagou - JNIM,7092,7092,Dan na Ambassagou,6716,6716,JNIM,1,"""Crisis Watch,2022-01-01,Mali DECEMBER 2021""",Crisis Watch,01/01/2022,Mali DECEMBER 2021,,2,Baima village,Baima village (near),Mopti region,Mopti cercle,14.5353,-3.9619,POINT (-3.9619 14.5353),150833,Mali,432,Africa,1,1,12/07/2021 00:00,12/07/2021 00:00,10,0,0,0,10,10,10
403135,MLI-2021-1-15108-67,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""RTBF,2021-06-13,Mali: two Malian soldiers killed, 8 peacekeepers wounded in the north and the center""",RTBF,13/06/2021,"Mali: two Malian soldiers killed, 8 peacekeepers wounded in the north and the center",a military official,3,Gao cercle,60 km southwest of Gao,Gao region,Gao cercle,16.72237,0.43984,POINT (0.43984 16.72237),153721,Mali,432,Africa,1,1,06/12/2021 00:00,06/12/2021 00:00,2,0,0,0,2,2,2
425399,MLI-2021-1-15259-42,2021,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,1,"""FAMA,2021-12-27,URGENT""",FAMA,27/12/2021,URGENT,FAMa,2,Ansongo town,20 KM from Ansongo,Gao region,Ansongo cercle,15.6597,0.5022,POINT (0.5022 15.6597),152282,Mali,432,Africa,1,1,12/26/2021 00:00:00,12/26/2021 00:00:00,0,0,0,0,0,1,0
425475,MLI-2021-1-15108-123,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@FAMa_DIRPA,2022-01-05,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.""",@FAMa_DIRPA,05/01/2022,COMMUNIQUE N°002 DE L'ETAT-MAJOR GENERAL DES #ARMEES.,FAMa,5,Sofara-Diangassagou-Bandiagara road,"Sofara, Diangassagou and Badiangara route",Mopti region,,14.032768,-3.85474,POINT (-3.85474 14.032768),150113,Mali,432,Africa,1,1,12/31/2021 00:00:00,12/31/2021 00:00:00,0,0,0,0,0,1,0
418122,MLI-2021-1-15108-102,2021,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@FAMa_DIRPA,2021-10-17,Les #FAMa"";""FAMa Site Officiel,2021-10-18,Operation Maliko-theater center-sector 3: the Com-sector galvanizes the courage of its troop in Acharane.""",@FAMa_DIRPA;FAMa Site Officiel,2021-10-17;2021-10-18,Les #FAMa;Operation Maliko-theater center-sector 3: the Com-sector galvanizes the courage of its troop in Acharane.,FAMa,1,Acharane village,Acharane (#Tombouctou ),Tombouctou region,Goundam cercle,16.6314,-3.32532,POINT (-3.32532 16.6314),153714,Mali,432,Africa,1,1,10/17/2021 00:00:00,10/17/2021 00:00:00,1,4,0,0,5,5,5
